timestamp,evse_id,session_active,session_power_kw,output_voltage_v,output_current_a,energy_kwh_24h,uptime_pct_24h,ambient_temp_c,cabinet_temp_c,connector_temp_c,coolant_temp_c,coolant_flow_lpm,fan_rpm,grid_thd_pct,grid_imbalance_pct,dc_bus_voltage_v,dc_bus_ripple_v,contactor_cycles,plug_insertions,ocpp_error_count_24h,failure,fault_type
2025-01-01 22:05:00,EVSE_006,0,0.0,803.3,0.0,598.32,100.0,8.73,8.63,12.88,8.97,13.98,2101.0,3.53,0.91,895.5,3.2,10,856,0,0,
2025-01-01 22:10:00,EVSE_006,0,0.0,798.7,0.0,598.32,100.0,6.53,4.49,11.99,6.78,13.98,2101.0,3.96,1.04,897.3,3.23,10,856,0,0,
2025-01-01 22:15:00,EVSE_006,0,0.0,806.0,0.0,598.32,100.0,10.41,10.43,15.37,10.24,13.98,2101.0,3.31,1.41,897.4,3.26,10,856,0,0,
2025-01-01 22:20:00,EVSE_006,0,0.0,799.9,0.0,598.32,100.0,6.19,4.56,11.0,7.06,13.98,2101.0,3.66,1.41,892.7,3.29,10,856,0,0,
2025-01-01 22:25:00,EVSE_006,0,0.0,801.8,0.0,598.32,100.0,7.39,6.28,11.32,6.98,13.98,2101.0,3.23,1.19,897.9,3.32,10,856,0,0,
2025-01-01 22:30:00,EVSE_006,0,0.0,800.3,0.0,598.32,100.0,6.34,5.61,10.11,6.07,13.98,2101.0,3.55,1.09,902.2,3.31,10,856,0,0,
2025-01-01 22:35:00,EVSE_006,0,0.0,799.9,0.0,598.32,100.0,7.95,7.4,12.72,8.49,13.98,2101.0,3.57,1.43,893.1,3.32,10,856,0,0,
2025-01-01 22:40:00,EVSE_006,0,0.0,805.1,0.0,598.32,100.0,8.97,9.48,12.07,8.45,13.98,2101.0,3.15,1.19,902.7,3.32,10,856,0,0,
2025-01-01 22:45:00,EVSE_006,0,0.0,793.3,0.0,598.32,100.0,7.5,6.77,10.89,7.54,13.86,2101.0,3.56,1.21,908.2,3.31,10,856,0,0,
2025-01-01 22:50:00,EVSE_006,0,0.0,807.4,0.0,598.32,100.0,8.79,7.78,14.83,7.77,13.86,2101.0,3.96,1.06,900.5,3.26,10,856,0,0,
2025-01-01 22:55:00,EVSE_006,0,0.0,799.6,0.0,598.32,100.0,4.84,4.37,8.49,4.73,13.86,2101.0,3.13,1.24,896.5,3.23,10,856,0,0,
2025-01-01 23:00:00,EVSE_006,0,0.0,797.1,0.0,598.32,100.0,4.26,3.5,7.9,3.41,13.86,2101.0,3.65,1.39,901.0,3.21,10,856,0,0,
2025-01-01 23:05:00,EVSE_006,0,0.0,803.0,0.0,598.32,100.0,7.14,5.62,11.36,7.3,13.86,2101.0,3.51,1.04,904.0,3.21,10,856,0,0,
2025-01-01 23:10:00,EVSE_006,0,0.0,800.9,0.0,598.32,100.0,8.23,6.11,13.51,9.0,13.86,2101.0,3.38,1.01,899.7,3.23,10,856,0,0,
2025-01-01 23:15:00,EVSE_006,0,0.0,791.9,0.0,598.32,100.0,6.55,4.95,12.68,6.81,13.86,2101.0,3.76,1.22,903.3,3.19,10,856,0,0,
2025-01-01 23:20:00,EVSE_006,0,0.0,799.3,0.0,598.32,100.0,7.49,6.9,10.19,7.72,13.86,2101.0,3.28,1.16,894.6,3.2,10,856,0,0,
2025-01-01 23:25:00,EVSE_006,0,0.0,799.4,0.0,598.32,100.0,6.09,5.49,8.98,6.04,13.86,2101.0,3.91,1.3,900.9,3.2,10,856,0,0,
2025-01-01 23:30:00,EVSE_006,1,162.45,701.2,231.7,611.85,100.0,6.21,10.8,16.74,8.33,13.86,2101.0,3.63,1.07,894.3,3.26,11,857,0,0,
2025-01-01 23:35:00,EVSE_006,1,164.97,701.7,235.1,625.6,100.0,8.86,12.09,19.53,11.2,13.86,2101.0,3.08,0.88,900.4,3.34,11,857,0,0,
2025-01-01 23:40:00,EVSE_006,1,142.14,700.6,202.9,637.45,100.0,5.98,9.11,14.07,9.74,13.86,2101.0,3.25,1.2,899.0,3.32,11,857,0,0,
2025-01-01 23:45:00,EVSE_006,1,90.18,697.5,129.3,644.96,100.0,7.78,9.13,15.4,9.9,13.86,2101.0,3.24,1.19,887.8,3.34,11,857,0,0,
2025-01-01 23:50:00,EVSE_006,0,0.0,801.3,0.0,644.96,100.0,5.13,3.64,9.46,5.47,13.86,2101.0,3.3,1.21,905.7,3.36,11,857,0,0,
2025-01-01 23:55:00,EVSE_006,0,0.0,794.3,0.0,644.96,100.0,5.2,3.35,10.19,4.39,13.86,2101.0,3.65,1.24,896.4,3.34,11,857,0,0,
2025-01-02 00:00:00,EVSE_006,0,0.0,798.1,0.0,0.0,100.0,4.79,3.92,8.01,3.47,13.86,2098.0,3.97,0.92,902.3,3.29,11,857,0,0,
2025-01-02 00:05:00,EVSE_006,1,177.76,705.8,251.9,14.81,100.0,5.86,10.6,15.86,9.08,13.86,2098.0,3.72,1.16,896.6,3.29,12,858,0,0,
2025-01-02 00:10:00,EVSE_006,1,136.54,704.5,193.8,26.19,100.0,6.02,7.3,15.39,8.77,13.86,2098.0,3.43,1.31,909.8,3.22,12,858,0,0,
2025-01-02 00:15:00,EVSE_006,1,106.01,703.9,150.6,35.03,100.0,6.82,8.88,14.15,9.52,13.86,2098.0,3.59,1.31,898.2,3.23,12,858,0,0,
2025-01-02 00:20:00,EVSE_006,1,85.89,704.5,121.9,42.18,100.0,6.03,7.62,14.72,7.36,13.86,2098.0,4.07,1.55,904.5,3.2,12,858,0,0,
2025-01-02 00:25:00,EVSE_006,1,132.05,691.1,191.1,53.19,100.0,4.79,8.59,13.47,7.06,13.86,2098.0,3.22,1.06,890.9,3.21,12,858,0,0,
2025-01-02 00:30:00,EVSE_006,1,112.51,695.8,161.7,62.56,100.0,6.1,9.33,13.73,8.51,13.86,2098.0,3.12,1.25,896.4,3.23,12,858,0,0,
2025-01-02 00:35:00,EVSE_006,1,146.9,703.0,209.0,74.81,100.0,5.77,10.1,14.36,8.07,13.86,2098.0,3.59,1.19,900.6,3.25,12,858,0,0,
2025-01-02 00:40:00,EVSE_006,1,125.09,697.4,179.4,85.23,100.0,6.51,9.68,13.72,9.21,13.86,2098.0,3.78,1.36,900.5,3.24,13,859,0,0,
2025-01-02 00:45:00,EVSE_006,0,0.0,795.8,0.0,85.23,100.0,5.17,5.2,9.31,4.18,13.86,2098.0,3.71,1.16,907.1,3.28,13,859,0,0,
2025-01-02 00:50:00,EVSE_006,0,0.0,799.5,0.0,85.23,100.0,5.88,5.35,7.23,5.94,13.86,2098.0,2.86,1.37,889.3,3.29,13,859,0,0,
2025-01-02 00:55:00,EVSE_006,0,0.0,803.1,0.0,85.23,100.0,7.32,5.51,9.21,7.88,13.86,2098.0,3.67,1.4,897.1,3.28,13,859,0,0,
2025-01-02 01:00:00,EVSE_006,0,0.0,796.9,0.0,85.23,100.0,7.43,5.27,13.01,7.14,13.86,2098.0,3.06,1.27,904.1,3.27,13,859,0,0,
2025-01-02 01:05:00,EVSE_006,0,0.0,801.1,0.0,85.23,100.0,5.85,5.6,10.0,5.61,13.86,2098.0,3.32,1.01,901.2,3.26,13,859,0,0,
2025-01-02 01:10:00,EVSE_006,0,0.0,800.2,0.0,85.23,100.0,6.56,6.71,10.6,6.22,13.86,2098.0,3.7,1.14,900.7,3.28,13,859,0,0,
2025-01-02 01:15:00,EVSE_006,0,0.0,799.8,0.0,85.23,100.0,7.3,7.17,13.48,7.87,13.86,2098.0,3.49,1.04,900.1,3.31,13,859,0,0,
2025-01-02 01:20:00,EVSE_006,1,150.66,703.8,214.1,97.79,100.0,4.66,8.97,13.08,8.21,13.86,2098.0,3.96,0.91,896.8,3.28,14,860,0,0,
2025-01-02 01:25:00,EVSE_006,1,117.59,701.1,167.7,107.58,100.0,8.17,12.15,18.74,11.22,13.86,2098.0,3.36,1.03,901.0,3.27,14,860,0,0,
2025-01-02 01:30:00,EVSE_006,1,179.09,705.9,253.7,122.51,100.0,4.77,8.1,17.08,7.22,13.86,2098.0,3.27,1.58,899.7,3.23,14,860,0,0,
2025-01-02 01:35:00,EVSE_006,1,156.53,685.7,228.3,135.55,100.0,8.66,11.47,17.62,10.72,13.86,2098.0,3.64,1.1,893.0,3.23,15,861,0,0,
2025-01-02 01:40:00,EVSE_006,0,0.0,802.5,0.0,135.55,100.0,4.14,3.92,8.11,4.12,13.86,2098.0,3.56,1.29,891.9,3.24,15,861,0,0,
2025-01-02 01:45:00,EVSE_006,0,0.0,797.2,0.0,135.55,100.0,8.59,7.83,14.13,8.13,13.86,2098.0,3.74,0.94,898.6,3.19,15,861,0,0,
2025-01-02 01:50:00,EVSE_006,0,0.0,791.5,0.0,135.55,100.0,6.0,6.39,10.75,5.85,13.86,2098.0,3.37,1.06,894.8,3.2,15,861,0,0,
2025-01-02 01:55:00,EVSE_006,0,0.0,799.9,0.0,135.55,100.0,6.06,4.49,9.77,6.1,13.86,2098.0,3.57,1.05,900.6,3.23,15,861,0,0,
2025-01-02 02:00:00,EVSE_006,0,0.0,806.7,0.0,135.55,100.0,7.99,7.23,11.44,8.53,13.86,2098.0,3.78,1.26,907.3,3.26,15,861,0,0,
2025-01-02 02:05:00,EVSE_006,0,0.0,798.2,0.0,135.55,100.0,6.69,5.9,9.35,5.59,13.86,2098.0,3.54,1.49,899.1,3.28,15,861,0,0,
2025-01-02 02:10:00,EVSE_006,0,0.0,791.6,0.0,135.55,100.0,5.51,5.21,11.23,4.47,13.86,2098.0,3.5,1.23,891.7,3.3,15,861,0,0,
2025-01-02 02:15:00,EVSE_006,0,0.0,799.4,0.0,135.55,100.0,5.88,4.11,9.45,6.92,13.86,2098.0,3.43,1.04,894.4,3.3,15,861,0,0,
2025-01-02 02:20:00,EVSE_006,0,0.0,798.2,0.0,135.55,100.0,8.7,7.67,11.47,9.85,13.86,2098.0,3.91,0.95,900.2,3.28,15,861,0,0,
2025-01-02 02:25:00,EVSE_006,0,0.0,797.5,0.0,135.55,100.0,5.9,6.83,9.28,5.64,13.86,2098.0,3.52,1.32,899.5,3.28,15,861,0,0,
2025-01-02 02:30:00,EVSE_006,0,0.0,804.7,0.0,135.55,100.0,7.35,6.42,10.76,6.83,13.86,2098.0,3.38,1.29,901.7,3.32,15,861,0,0,
2025-01-02 02:35:00,EVSE_006,0,0.0,801.4,0.0,135.55,100.0,7.05,5.86,11.36,7.33,13.86,2098.0,3.16,1.33,891.6,3.34,15,861,0,0,
2025-01-02 02:40:00,EVSE_006,0,0.0,801.9,0.0,135.55,100.0,6.94,7.52,10.77,6.48,13.86,2098.0,3.11,1.1,902.3,3.32,15,861,0,0,
2025-01-02 02:45:00,EVSE_006,0,0.0,791.2,0.0,135.55,100.0,9.13,8.59,12.27,9.92,13.86,2098.0,3.35,1.09,892.9,3.29,15,861,0,0,
2025-01-02 02:50:00,EVSE_006,0,0.0,804.0,0.0,135.55,100.0,9.27,8.09,13.87,8.84,13.86,2098.0,3.96,1.39,896.2,3.24,15,861,0,0,
2025-01-02 02:55:00,EVSE_006,0,0.0,798.2,0.0,135.55,100.0,9.0,8.74,11.56,9.07,13.86,2098.0,3.78,1.15,893.3,3.25,15,861,0,0,
2025-01-02 03:00:00,EVSE_006,0,0.0,802.4,0.0,135.55,100.0,9.95,10.16,14.93,9.84,13.86,2098.0,3.53,1.37,891.8,3.24,15,861,0,0,
2025-01-02 03:05:00,EVSE_006,0,0.0,802.2,0.0,135.55,100.0,9.84,9.48,14.9,9.91,13.86,2098.0,3.86,1.21,900.5,3.27,15,861,0,0,
2025-01-02 03:10:00,EVSE_006,0,0.0,804.8,0.0,135.55,100.0,9.65,9.81,12.96,9.85,13.86,2098.0,2.93,1.36,903.1,3.32,15,861,0,0,
2025-01-02 03:15:00,EVSE_006,0,0.0,794.2,0.0,135.55,100.0,10.18,10.79,14.57,11.1,13.86,2098.0,2.98,1.36,886.0,3.27,15,861,0,0,
2025-01-02 03:20:00,EVSE_006,0,0.0,799.0,0.0,135.55,100.0,11.1,11.8,13.11,11.55,13.86,2098.0,3.06,1.19,903.6,3.24,15,861,0,0,
2025-01-02 03:25:00,EVSE_006,0,0.0,800.4,0.0,135.55,100.0,9.79,11.14,14.29,9.46,13.86,2098.0,3.37,1.05,903.7,3.22,15,861,0,0,
2025-01-02 03:30:00,EVSE_006,0,0.0,803.0,0.0,135.55,100.0,10.45,11.05,13.68,10.11,13.86,2098.0,3.28,1.24,902.0,3.22,15,861,0,0,
2025-01-02 03:35:00,EVSE_006,0,0.0,792.1,0.0,135.55,100.0,10.78,10.28,15.51,11.9,13.86,2098.0,3.62,1.53,905.1,3.26,15,861,0,0,
2025-01-02 03:40:00,EVSE_006,0,0.0,803.6,0.0,135.55,100.0,8.49,8.06,13.36,8.3,13.86,2098.0,3.41,1.28,894.5,3.23,15,861,0,0,
2025-01-02 03:45:00,EVSE_006,0,0.0,801.7,0.0,135.55,100.0,9.48,8.98,14.07,9.59,13.86,2098.0,3.58,1.1,907.1,3.27,15,861,0,0,
2025-01-02 03:50:00,EVSE_006,0,0.0,802.6,0.0,135.55,100.0,11.64,11.34,14.97,10.92,13.86,2098.0,3.22,1.21,899.6,3.28,15,861,0,0,
2025-01-02 03:55:00,EVSE_006,0,0.0,803.3,0.0,135.55,100.0,11.46,11.45,13.86,12.36,13.86,2098.0,3.12,1.13,896.9,3.27,15,861,0,0,
2025-01-02 04:00:00,EVSE_006,0,0.0,793.8,0.0,135.55,100.0,12.73,11.79,17.11,12.4,13.86,2098.0,3.17,1.22,901.0,3.24,15,861,0,0,
2025-01-02 04:05:00,EVSE_006,0,0.0,804.0,0.0,135.55,100.0,12.05,11.57,18.68,11.82,13.86,2098.0,3.83,0.94,895.1,3.22,15,861,0,0,
2025-01-02 04:10:00,EVSE_006,0,0.0,796.3,0.0,135.55,100.0,13.37,11.95,15.2,13.34,13.86,2098.0,3.33,1.11,889.0,3.26,15,861,0,0,
2025-01-02 04:15:00,EVSE_006,0,0.0,790.4,0.0,135.55,100.0,10.91,10.8,13.5,10.6,13.86,2098.0,3.6,1.09,899.9,3.23,15,861,0,0,
2025-01-02 04:20:00,EVSE_006,0,0.0,806.0,0.0,135.55,100.0,12.29,11.93,17.04,12.43,13.86,2098.0,3.6,1.47,903.4,3.24,15,861,0,0,
2025-01-02 04:25:00,EVSE_006,0,0.0,799.4,0.0,135.55,100.0,9.79,10.54,12.72,10.32,13.86,2098.0,3.4,1.32,892.4,3.23,15,861,0,0,
2025-01-02 04:30:00,EVSE_006,0,0.0,797.7,0.0,135.55,100.0,10.99,11.02,13.87,10.9,13.86,2098.0,3.65,1.17,894.1,3.23,15,861,0,0,
2025-01-02 04:35:00,EVSE_006,0,0.0,807.6,0.0,135.55,100.0,12.53,12.66,14.14,12.16,13.86,2098.0,3.03,1.03,903.0,3.23,15,861,0,0,
2025-01-02 04:40:00,EVSE_006,0,0.0,806.3,0.0,135.55,100.0,11.99,12.11,17.6,11.57,13.86,2098.0,3.74,1.33,900.7,3.22,15,861,0,0,
2025-01-02 04:45:00,EVSE_006,0,0.0,802.4,0.0,135.55,100.0,11.53,9.95,16.12,10.83,13.86,2098.0,3.56,1.23,895.4,3.21,15,861,0,0,
2025-01-02 04:50:00,EVSE_006,0,0.0,799.4,0.0,135.55,100.0,12.83,11.84,14.85,13.71,13.86,2098.0,3.75,1.33,893.6,3.19,15,861,0,0,
2025-01-02 04:55:00,EVSE_006,0,0.0,798.7,0.0,135.55,100.0,11.05,9.71,16.38,11.63,13.86,2098.0,3.14,1.38,895.8,3.19,15,861,0,0,
2025-01-02 05:00:00,EVSE_006,0,0.0,802.1,0.0,135.55,100.0,12.77,11.87,16.58,11.65,13.86,2098.0,3.79,1.39,891.8,3.18,15,861,0,0,
2025-01-02 05:05:00,EVSE_006,0,0.0,802.2,0.0,135.55,100.0,15.29,14.03,19.76,15.39,13.86,2098.0,3.45,1.01,909.0,3.17,15,861,0,0,
2025-01-02 05:10:00,EVSE_006,0,0.0,798.7,0.0,135.55,100.0,14.74,14.76,20.06,14.47,13.86,2098.0,3.17,1.01,901.5,3.16,15,861,0,0,
2025-01-02 05:15:00,EVSE_006,0,0.0,801.7,0.0,135.55,100.0,16.39,16.47,19.62,16.55,13.86,2098.0,3.91,1.28,900.8,3.14,15,861,0,0,
2025-01-02 05:20:00,EVSE_006,0,0.0,804.5,0.0,135.55,100.0,12.34,11.96,14.15,11.29,13.86,2098.0,3.39,1.06,897.8,3.17,15,861,0,0,
2025-01-02 05:25:00,EVSE_006,0,0.0,793.3,0.0,135.55,100.0,15.31,15.54,19.49,15.61,13.86,2098.0,3.46,1.04,906.5,3.13,15,861,0,0,
2025-01-02 05:30:00,EVSE_006,0,0.0,806.6,0.0,135.55,100.0,14.56,14.08,20.44,14.12,13.86,2098.0,3.38,1.4,898.1,3.13,15,861,0,0,
2025-01-02 05:35:00,EVSE_006,0,0.0,800.6,0.0,135.55,100.0,14.01,13.03,18.59,13.05,13.86,2098.0,3.65,1.16,906.5,3.13,15,861,0,0,
2025-01-02 05:40:00,EVSE_006,0,0.0,806.6,0.0,135.55,100.0,15.51,15.25,19.35,15.98,13.86,2098.0,3.53,1.03,898.1,3.15,15,861,0,0,
2025-01-02 05:45:00,EVSE_006,0,0.0,801.8,0.0,135.55,100.0,15.51,13.57,21.93,14.87,13.86,2098.0,2.9,1.22,889.1,3.15,15,861,0,0,
2025-01-02 05:50:00,EVSE_006,0,0.0,800.7,0.0,135.55,100.0,16.38,15.12,21.81,16.95,13.86,2098.0,3.18,1.23,898.1,3.13,15,861,0,0,
2025-01-02 05:55:00,EVSE_006,0,0.0,803.6,0.0,135.55,100.0,15.07,13.78,18.09,14.33,13.86,2098.0,3.8,1.42,906.4,3.13,15,861,0,0,
2025-01-02 06:00:00,EVSE_006,0,0.0,803.2,0.0,135.55,100.0,18.94,19.11,23.14,18.3,13.86,2098.0,3.21,1.04,900.5,3.08,15,861,0,0,
2025-01-02 06:05:00,EVSE_006,0,0.0,797.0,0.0,135.55,100.0,18.04,16.22,21.4,18.24,13.86,2098.0,3.52,1.36,890.4,3.06,15,861,0,0,
2025-01-02 06:10:00,EVSE_006,0,0.0,808.3,0.0,135.55,100.0,18.57,17.44,22.37,18.57,13.86,2098.0,3.41,1.24,903.1,3.01,15,861,0,0,
2025-01-02 06:15:00,EVSE_006,0,0.0,799.9,0.0,135.55,100.0,16.89,15.37,23.11,15.77,13.86,2098.0,3.78,1.24,900.3,3.04,15,861,0,0,
2025-01-02 06:20:00,EVSE_006,0,0.0,804.7,0.0,135.55,100.0,19.48,18.72,25.09,18.71,13.86,2098.0,3.83,1.56,904.2,2.98,15,861,0,0,
2025-01-02 06:25:00,EVSE_006,0,0.0,799.7,0.0,135.55,100.0,14.99,14.61,18.0,14.92,13.86,2098.0,3.65,1.14,894.6,3.03,15,861,0,0,
2025-01-02 06:30:00,EVSE_006,0,0.0,802.0,0.0,135.55,100.0,19.74,18.67,24.09,20.39,13.86,2098.0,3.43,1.05,901.2,2.96,15,861,0,0,
2025-01-02 06:35:00,EVSE_006,0,0.0,796.7,0.0,135.55,100.0,16.96,15.32,20.67,16.9,13.86,2098.0,3.21,1.34,904.9,2.95,15,861,0,0,
2025-01-02 06:40:00,EVSE_006,0,0.0,798.1,0.0,135.55,100.0,14.93,14.49,19.51,14.91,13.86,2098.0,3.2,1.06,904.6,2.95,15,861,0,0,
2025-01-02 06:45:00,EVSE_006,0,0.0,798.1,0.0,135.55,100.0,17.92,16.4,24.14,17.64,13.86,2098.0,3.34,1.15,894.9,2.96,15,861,0,0,
2025-01-02 06:50:00,EVSE_006,0,0.0,802.7,0.0,135.55,100.0,17.85,16.8,23.76,18.16,13.86,2098.0,3.35,1.34,894.7,2.94,15,861,0,0,
2025-01-02 06:55:00,EVSE_006,0,0.0,803.0,0.0,135.55,100.0,17.7,16.26,19.41,17.51,13.86,2098.0,3.84,1.42,896.0,2.93,15,861,0,0,
2025-01-02 07:00:00,EVSE_006,0,0.0,802.5,0.0,135.55,100.0,22.1,22.8,26.34,22.02,13.86,2098.0,3.63,1.51,897.5,2.9,15,861,0,0,
2025-01-02 07:05:00,EVSE_006,0,0.0,791.3,0.0,135.55,100.0,21.91,19.69,26.87,21.59,13.86,2098.0,3.67,1.53,900.4,2.88,15,861,0,0,
2025-01-02 07:10:00,EVSE_006,0,0.0,804.1,0.0,135.55,100.0,21.32,20.32,26.58,21.08,13.86,2098.0,3.57,1.09,902.0,2.9,15,861,0,0,
2025-01-02 07:15:00,EVSE_006,0,0.0,801.3,0.0,135.55,100.0,21.87,21.98,25.86,21.42,13.86,2098.0,3.17,0.98,902.0,2.89,15,861,0,0,
2025-01-02 07:20:00,EVSE_006,0,0.0,797.7,0.0,135.55,100.0,19.13,19.78,23.03,19.24,13.86,2098.0,3.44,0.9,895.3,2.93,15,861,0,0,
2025-01-02 07:25:00,EVSE_006,0,0.0,794.2,0.0,135.55,100.0,20.79,21.75,26.56,21.56,13.86,2098.0,3.34,1.24,905.2,2.92,15,861,0,0,
2025-01-02 07:30:00,EVSE_006,0,0.0,805.6,0.0,135.55,100.0,21.97,22.15,23.07,22.13,13.86,2098.0,3.62,1.39,900.6,2.89,15,861,0,0,
2025-01-02 07:35:00,EVSE_006,0,0.0,801.4,0.0,135.55,100.0,18.78,17.53,21.96,18.64,13.86,2098.0,3.87,1.27,894.9,2.91,15,861,0,0,
2025-01-02 07:40:00,EVSE_006,0,0.0,795.2,0.0,135.55,100.0,18.48,16.86,21.84,18.58,13.86,2098.0,3.26,1.18,903.9,2.9,15,861,0,0,
2025-01-02 07:45:00,EVSE_006,0,0.0,804.0,0.0,135.55,100.0,23.46,23.05,26.57,22.97,13.86,2098.0,3.63,1.28,908.1,2.92,15,861,0,0,
2025-01-02 07:50:00,EVSE_006,0,0.0,800.7,0.0,135.55,100.0,20.6,19.84,24.63,21.21,13.86,2098.0,3.61,1.21,904.6,2.93,15,861,0,0,
2025-01-02 07:55:00,EVSE_006,0,0.0,800.4,0.0,135.55,100.0,18.83,19.15,21.67,19.17,13.86,2098.0,3.04,1.11,898.4,2.94,15,861,0,0,
2025-01-02 08:00:00,EVSE_006,0,0.0,800.8,0.0,135.55,100.0,23.92,22.86,28.94,23.55,13.86,2098.0,3.31,1.08,895.9,2.96,15,861,0,0,
2025-01-02 08:05:00,EVSE_006,0,0.0,799.9,0.0,135.55,100.0,23.22,21.65,27.08,22.05,13.86,2098.0,3.41,1.15,889.3,2.95,15,861,0,0,
2025-01-02 08:10:00,EVSE_006,0,0.0,800.1,0.0,135.55,100.0,23.64,22.08,30.31,24.62,13.86,2098.0,3.67,1.35,898.5,2.98,15,861,0,0,
2025-01-02 08:15:00,EVSE_006,0,0.0,791.9,0.0,135.55,100.0,23.67,22.58,28.49,22.66,13.86,2098.0,3.95,0.97,900.9,2.96,15,861,0,0,
2025-01-02 08:20:00,EVSE_006,0,0.0,802.0,0.0,135.55,100.0,24.98,24.32,30.15,24.69,13.86,2098.0,3.42,1.32,904.6,2.95,15,861,0,0,
2025-01-02 08:25:00,EVSE_006,0,0.0,802.0,0.0,135.55,100.0,24.04,23.88,27.57,24.29,13.86,2098.0,3.28,1.33,897.9,3.03,15,861,0,0,
2025-01-02 08:30:00,EVSE_006,0,0.0,787.1,0.0,135.55,100.0,22.5,21.09,27.23,22.31,13.86,2098.0,3.45,1.26,891.7,3.02,15,861,0,0,
2025-01-02 08:35:00,EVSE_006,0,0.0,801.2,0.0,135.55,100.0,24.65,24.34,29.88,25.36,13.86,2098.0,3.69,1.13,893.4,3.03,15,861,0,0,
2025-01-02 08:40:00,EVSE_006,0,0.0,804.2,0.0,135.55,100.0,25.4,25.87,31.16,25.52,13.86,2098.0,3.57,1.2,900.5,3.03,15,861,0,0,
2025-01-02 08:45:00,EVSE_006,0,0.0,797.4,0.0,135.55,100.0,24.24,23.24,26.99,23.74,13.86,2098.0,3.46,1.29,905.2,2.99,15,861,0,0,
2025-01-02 08:50:00,EVSE_006,0,0.0,797.3,0.0,135.55,100.0,22.4,21.7,24.2,22.31,13.86,2098.0,3.63,1.2,904.3,2.99,15,861,0,0,
2025-01-02 08:55:00,EVSE_006,0,0.0,802.7,0.0,135.55,100.0,24.62,25.06,29.86,24.26,13.86,2098.0,3.6,1.35,896.6,3.0,15,861,0,0,
2025-01-02 09:00:00,EVSE_006,0,0.0,795.1,0.0,135.55,100.0,26.05,26.3,30.08,26.21,13.86,2098.0,3.5,1.14,897.5,3.02,15,861,0,0,
2025-01-02 09:05:00,EVSE_006,0,0.0,801.7,0.0,135.55,100.0,26.85,26.94,33.66,26.16,13.86,2098.0,3.34,1.0,896.2,3.01,15,861,0,0,
2025-01-02 09:10:00,EVSE_006,0,0.0,803.0,0.0,135.55,100.0,25.88,25.39,29.46,25.54,13.86,2098.0,3.47,1.19,898.6,3.05,15,861,0,0,
2025-01-02 09:15:00,EVSE_006,0,0.0,797.8,0.0,135.55,100.0,25.78,25.43,28.67,25.09,13.86,2098.0,3.21,1.37,897.7,3.06,15,861,0,0,
2025-01-02 09:20:00,EVSE_006,0,0.0,800.2,0.0,135.55,100.0,28.53,27.08,30.52,27.75,13.86,2098.0,3.79,1.47,901.3,3.08,15,861,0,0,
2025-01-02 09:25:00,EVSE_006,1,128.23,698.1,183.7,146.24,100.0,26.51,28.61,34.99,28.41,13.86,2098.0,3.32,1.35,907.1,3.12,16,862,0,0,
2025-01-02 09:30:00,EVSE_006,1,187.53,702.8,266.8,161.87,100.0,25.81,30.94,35.95,28.68,13.86,2098.0,3.27,1.16,899.4,3.16,16,862,0,0,
2025-01-02 09:35:00,EVSE_006,0,0.0,805.2,0.0,161.87,100.0,26.65,27.36,30.04,26.72,13.86,2098.0,3.58,1.16,893.6,3.16,16,862,0,0,
2025-01-02 09:40:00,EVSE_006,0,0.0,801.4,0.0,161.87,100.0,24.82,24.2,28.2,25.13,13.86,2098.0,4.05,1.25,891.6,3.15,16,862,0,0,
2025-01-02 09:45:00,EVSE_006,0,0.0,803.2,0.0,161.87,100.0,27.01,26.71,30.54,25.88,13.86,2098.0,3.75,1.05,901.1,3.12,16,862,0,0,
2025-01-02 09:50:00,EVSE_006,0,0.0,791.9,0.0,161.87,100.0,28.78,27.42,33.23,29.08,13.86,2098.0,3.45,1.33,904.1,3.14,16,862,0,0,
2025-01-02 09:55:00,EVSE_006,0,0.0,804.3,0.0,161.87,100.0,27.45,25.54,30.98,26.8,13.86,2098.0,3.53,1.35,899.4,3.13,16,862,0,0,
2025-01-02 10:00:00,EVSE_006,0,0.0,801.0,0.0,161.87,100.0,27.48,26.19,31.38,27.03,13.86,2098.0,3.96,1.47,894.5,3.15,16,862,0,0,
2025-01-02 10:05:00,EVSE_006,0,0.0,799.5,0.0,161.87,100.0,27.31,27.53,31.12,27.87,13.86,2098.0,3.6,1.06,904.0,3.16,16,862,0,0,
2025-01-02 10:10:00,EVSE_006,0,0.0,796.6,0.0,161.87,100.0,29.35,29.42,33.31,29.61,13.86,2098.0,3.03,1.16,894.9,3.15,16,862,0,0,
2025-01-02 10:15:00,EVSE_006,0,0.0,797.2,0.0,161.87,100.0,25.97,24.62,30.77,24.98,13.86,2098.0,3.27,1.07,900.5,3.12,16,862,0,0,
2025-01-02 10:20:00,EVSE_006,0,0.0,802.6,0.0,161.87,100.0,29.37,28.77,33.25,29.45,13.86,2098.0,3.47,1.36,902.3,3.12,16,862,0,0,
2025-01-02 10:25:00,EVSE_006,0,0.0,807.6,0.0,161.87,100.0,27.49,26.67,32.61,27.74,13.86,2098.0,3.76,1.11,898.6,3.19,16,862,0,0,
2025-01-02 10:30:00,EVSE_006,0,0.0,799.1,0.0,161.87,100.0,28.46,28.15,32.41,28.46,13.86,2098.0,3.22,1.41,894.9,3.23,16,862,0,0,
